,NU_INSCRICAO,NU_IDADE,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO
4260,6d8ee560c18bc150db82edb55b4f8e29481792e7,19,F,0,3,2,0,2,1,478.8,508.3,527.3,417.5,140,100,100,100,80,520
4261,7fce9f94369ffeefee296176bc07c073557e30f8,31,F,0,1,1,10,1,,441.2,493.1,549.9,418.5,120,120,120,120,100,580
4262,5cf264e7674bab7f717ecb7bfa03777236932f3f,28,F,0,3,1,10,1,,,,,,,,,,,
4263,d5685379a588e7c2896310f71f51476305425093,18,F,0,1,1,1,1,,491.8,580.2,534.6,467.6,120,120,120,120,100,580
4264,1431d4fdc2c1a97cf2ced1596645d219e8e7833e,29,M,1,1,1,10,1,,497.2,583.4,527.3,623.9,100,80,80,100,60,420
4265,dc2ac6761e1450e34e61f9104f0ff29a03dfe65e,24,M,0,3,1,6,1,,,,,,,,,,,
4266,4c76991084bb76a119123083aa3437861bd618d2,18,F,0,3,2,0,2,1,392.3,531,410.2,339.6,120,120,100,120,60,520
4267,8cf2f7cd489915254206ec523e40d8a5b5a31fc4,17,F,0,3,2,0,2,1,385.8,546.4,406.7,392.1,120,120,120,120,80,560
4268,a79bf5b0d99a4257b0e08bc566ded09bb85498be,22,F,0,1,1,3,1,,,,,,,,,,,
4269,5d960b977228a83962dc52f95c7e259c91e29b96,40,M,0,3,4,0,1,,,,,,,,,,,
4270,c2fdde94580cffd1662ae2181549482bdb4f001d,18,F,0,3,1,1,1,,,,,,,,,,,
4271,02a5c8903c09782da2af66b66eeb6210535fac77,33,M,0,3,1,10,1,,,,,,,,,,,
4272,cbc15fe8fc1d91c89f8636d1f4182cd71f54646e,18,F,0,3,1,1,1,,463.8,461.7,493.2,420.7,120,120,120,120,120,600
4273,f4b72684f371d39af06c4c30191cc2ff176c2b4f,27,F,0,2,1,9,1,,440,468.4,551.9,386.1,140,120,120,120,120,620
4274,0f8b5282e9dedf1a4675c39fc39e845d9c675adc,26,F,0,3,1,7,1,,,,,,,,,,,
4275,819dd8f5fac225bc8bda913cf2d548bd4d0e9bcc,38,M,1,3,1,1,1,,,,,,,,,,,
4276,b11fc3612c39203a7e17f11928f4ae8a0ac92882,18,F,0,3,1,1,1,,507.2,633.1,647,497,160,120,100,140,80,600
4277,98518752495c3aee36f2db012cba89a71f7c343c,23,F,0,3,1,4,1,,,,,,,,,,,
4278,5270acce9d92f13d2abba32d4ad3db890ae5b07c,21,M,0,1,1,2,1,,588.5,628.7,611.3,595.3,120,120,120,120,60,540
4279,6e952c0649063060aecfb93716f58e43a5d012e2,25,M,,2,4,0,1,,,,,,,,,,,
4280,26c609bcc235cfb3cb6487870f8372595d6fa194,54,M,2,3,1,10,1,,,,,,,,,,,
4281,c5c45372cc7c982387294efc5b220ff7aa709c46,42,F,1,1,4,0,1,,411.1,494,472.8,434.4,0,0,0,0,0,0
4282,b88413f1a631ba8cce64b637b1dc7456673d4def,20,F,0,2,1,3,1,,411.3,557.1,518.8,433.2,140,120,120,120,100,600
4283,1d62f3fa11c030f4e68fd8b1704da143ca6b34ce,17,F,0,1,2,0,3,1,459.6,527.5,523,437,140,120,120,140,80,600
4284,9e5c790c38a4ffe157631718909aa5af069e3639,18,F,0,3,3,0,1,,,,,,,,,,,
4285,70702f9307e8184443ade2032c01698caa0a182e,24,F,0,3,1,7,1,,524.5,553.3,,,,,,,,
4286,c2a8fb738e588aa4f4bba1b66a89de9b13aa3e8d,17,F,0,1,2,0,2,1,,,,,,,,,,
4287,a0a2913fd54fecdb4dcd0b99cf53ecc91e2f9f12,20,F,0,3,1,4,1,,,,,,,,,,,
4288,3c75296fd0191555687e05e116e3b1874a80085a,16,F,0,1,3,0,1,,460.2,619.9,636.9,499.2,160,120,120,140,120,660
4289,6cce4a97a09e462953c2027e98670fe87e24e180,17,M,0,3,3,0,1,,408.1,372.4,459.1,343.5,80,80,80,60,0,300
4290,b638e94b693bbfa9b3f0e5825289eb247c4998da,17,F,0,3,3,0,1,,465.9,551.3,587,487.1,140,160,180,160,140,780
4291,d41cbfd7b56e03884f10339637d42d0a74f2193b,36,F,1,4,3,0,1,,411.7,457.1,521.1,378.7,40,80,40,40,40,240
4292,d7868f701dcdaf3d60de9e590365847f82d4aaa6,18,M,0,1,2,0,2,1,419.4,443.3,437.9,453,120,100,100,100,20,440
4293,3a6a3de6b0e87aaf0aaa588cf7144527007d4b6b,23,F,0,3,1,6,1,,445.7,575.3,599.3,394.1,120,100,100,100,80,500
4294,a1e1816ce215c27e4bd2bb2a82f934e6dac726d9,23,M,0,2,1,6,1,,504.5,511.1,572.9,484.6,120,80,80,100,80,460
4295,faf092de47cea5b518e3be7b194f86bb039f0e02,24,M,0,2,1,4,1,,509.2,609.4,554.3,614.3,120,120,100,100,120,560
4296,dd3ad7adebe300c8f8ea73d520e9dba09bd2463e,17,M,0,2,2,0,2,1,442.8,509.8,520.3,530.6,120,100,100,120,60,500
4297,73e258512958289207d8841071b676ce5b08c3b2,19,F,1,3,1,2,1,,543.1,567.3,573.8,488.2,160,120,140,160,120,700
4298,e5c680cf1e6a1eb36d89098847c2dfcb73b38159,17,M,0,3,2,0,2,1,445.2,627.3,592.8,608.7,100,120,80,80,80,460
4299,1e0d4621bbe5f0fb1ad686c01f6b7e44f4c160e7,17,F,0,1,2,0,2,1,477.5,478.5,493.3,492.4,100,100,80,80,40,400
4300,75a9febeeeef4ef919912aab26b6a1c4bc2dbd19,28,M,,1,2,0,2,3,,,,,,,,,,
4301,a513896e165c867e7eabbc474c3fe8e57700a0ba,24,F,0,1,1,7,1,,443.1,532.2,530.2,438.1,120,40,80,120,40,400
4302,055d255a2a3d4ead74e69034beb5a34cd5e0536d,17,F,0,3,3,0,1,,565.6,636,575.1,502.7,120,120,120,120,80,560
4303,1084a36a9f750c264937f023154c663877873ecc,38,F,0,2,1,10,1,,,,,,,,,,,
4304,dfd16bdd31ad525cc87fedf5f0d42d7c17f62e7d,18,F,0,1,2,0,2,1,442.7,446.2,477.1,457.7,100,80,40,80,40,340
4305,84dd051ee3198ab79176d355fcd4f937ad858aa2,20,M,0,1,1,3,1,,528.5,608.9,590.3,646.3,100,80,80,100,100,460
4306,9b519fe40b370a2b15f7d68efd1dc93f36ce2f75,18,M,0,1,1,1,1,,456.6,345.9,440.6,494.7,80,80,40,80,80,360
4307,e9c2dc0d410273576eca4914adf5eef1a44033b7,18,M,0,1,2,0,2,1,518.6,408.7,514,551.9,80,80,80,80,40,360
4308,777e9efb8e81353f286c3589cf1f81154d3a195a,17,F,0,1,2,0,2,1,399.8,522.4,463.9,410.6,120,100,80,120,120,540
4309,ae0cc11b44890cc61f13d6b00fbd4bad9731ae76,16,M,0,1,3,0,1,,517.2,541,557.4,546.8,160,120,120,120,160,680
4310,2c688615eb8895ef22c8ec42b30e552cf171f7a0,16,F,0,3,3,0,1,,424.1,521.2,573.6,358.1,120,120,120,120,60,540
4311,8073e3848d90183720e4e8b91bfec0c51a035eac,20,F,0,2,1,2,1,,,,,,,,,,,
4312,33e743e22d1df499dc61ec684ef026b24448b802,16,F,0,3,3,0,1,,469.7,588.6,663.1,632.1,160,140,120,140,120,680
4313,031f38373e75043ea34e7035ebf64dbcc1faf76c,16,F,0,1,3,0,1,,465,639.8,582.6,456.3,120,140,140,140,160,700
4314,15b24c3fbb4ac5c7ea95c10e1a1bce48ecb6baa9,20,M,0,3,2,0,2,1,507.8,494.1,450.9,448.4,100,100,80,80,20,380
4315,5acdec9aef13ee75dacfbdd7584f1f76de1cb94d,17,M,0,3,2,0,2,1,371.8,524.3,551.4,487.6,140,120,140,120,140,660
4316,e347c124a55a907f0de68753086409235b279490,18,F,0,1,1,1,1,,542.8,668.8,626.7,512.6,160,120,120,120,120,640
4317,67524a16153f954c630e22ff2eb22f9631ebc818,18,F,0,3,1,1,1,,476.9,607.1,530.3,419.3,140,120,120,120,100,600
4318,7af883983ffce08eda4ddb3e8b3e07fbcacba869,17,F,0,3,2,0,2,1,528.9,619.5,557.4,498.7,160,160,120,160,160,760
4319,e68437c25178a3455a4e9af8c9dfdb0e16111bd5,29,M,0,3,1,10,1,,,,,,,,,,,
4320,0cffe22bbd023ba4407455d6a5605cb88e370696,17,F,0,0,2,0,2,1,443.1,435.1,442,432.9,120,100,80,100,40,440
4321,ffe6f19a16b763c90a9d05f178a53b199cb9a2e8,29,F,0,1,1,10,1,,647.2,660.4,647.8,719.6,140,140,120,120,60,580
4322,c52d4c01841f8e5308078c4bab4144f9b2b371f0,19,M,0,2,1,2,1,,490.2,554.3,529.4,465.3,100,100,80,80,100,460
4323,776c9c2437015a6ddf2dad3ce4c74cf7061ee381,16,F,0,3,3,0,1,,432.2,462.2,513.5,368,120,100,80,120,20,440
4324,b14b4410ffdaa02b597ffea7287bef717cb69979,22,F,0,1,1,3,1,,,,,,,,,,,
4325,57bac201e3b36e017583cbcb3e7001f6563cca8d,19,M,0,1,2,0,2,1,405.3,424.7,374.2,497.2,60,40,60,40,40,240
4326,460bf2dc3563e976ee9b09e10e1df94609e2df58,18,M,0,3,1,1,1,,605.9,606.5,649.5,637.6,100,100,80,80,100,460
4327,ee09f280ba65e491287d689e1e66c945b201f7e3,14,F,0,0,3,0,1,,464.6,553.9,487.6,489.4,120,80,80,80,80,440
4328,cd61b5077eedc8fad349fb2f6ac2cb437bf6f57a,25,M,0,1,1,8,1,,457.8,481.2,507.2,369.7,120,120,100,80,20,440
4329,c3231ab85e2161afd73440eaf77a210e0eaa22ec,25,M,0,2,1,3,1,,370.2,514.8,445,455.1,80,100,80,100,20,380
4330,e74f540fa8bb477c8ed94f7475f51327e43592d1,26,M,1,1,1,1,1,,,,,,,,,,,
4331,6f06d0f7a336d993bd4b4fb2d0bd4a7c7a6b3616,17,F,0,3,2,0,2,1,522,611.9,614.2,465.7,100,120,100,120,60,500
4332,89ede2bbf4358e35aee03fe4fc1e4320c0af6829,16,F,0,1,3,0,1,,412.8,538.3,540.1,535.4,140,60,100,120,40,460
4333,5ee93f1ba279f5eec6f382f82cf4ecbef0ee507e,16,F,0,3,3,0,1,,446.7,570.4,601.1,407.5,120,120,100,120,100,560
4334,72ca912c60180b73c63e9a767f865c58a34f86e6,28,F,1,3,1,7,1,,,,,,,,,,,
4335,61516539c43131d9867fa02bf047135432a2543f,19,F,0,3,2,0,2,1,390.2,405.3,371.7,358.8,80,80,80,60,40,340
4336,5c3cf2b60933cdfb0bb4e31f588a5a023bcc3792,18,M,0,2,2,0,2,1,506,545.1,480.5,512.6,120,80,80,80,40,400
4337,7fcdb7e59798a78c0d30ad88323b96bad2dac034,23,F,0,3,1,5,1,,,,,,,,,,,
4338,1ca3f8d59aeaa57d9d7ad0467ad59e03161c5e09,19,M,0,2,1,2,1,,426.7,582.5,567.9,601.5,100,120,100,100,60,480
4339,f969f0dafbc394da4e8612f6ae3a6b1dedfe69d6,26,F,,3,1,9,1,,525.4,496.2,523.4,363.8,80,120,120,80,80,480
4340,b1cee1c24cc01738b12a569159c1530e0f826bfe,35,F,0,3,1,2,1,,,,,,,,,,,
4341,589e5a2e9740acb3698892dc3ea9a79eb719591d,28,F,0,3,2,0,2,3,,,,,,,,,,
4342,0498752b68b5b8ce8beed000ffa4f054e30e5ab4,18,M,0,3,2,0,2,1,450,511.3,516.3,429.9,120,120,120,120,120,600
4343,ce4835d2cde64146abc7f085997ae49cc4d7dfd9,19,M,0,4,2,0,2,1,606.7,606.1,540.2,452.2,120,120,80,120,100,540
4344,b1ed6b89d7eccd956e74c0b48b1cf726f321b919,17,F,0,3,2,0,2,1,436,397.1,461,351.3,80,80,80,60,20,320
4345,162131a0abe114fc772e2af4fb6db0d038bd4c02,17,F,0,1,2,0,2,1,,,,,,,,,,
4346,60cdaf12971ced845a0c51f040df79fbf407f389,18,M,0,2,2,0,2,1,570.9,626.2,578.4,515.2,120,120,120,120,80,560
4347,9fc890544ccf266e2a06e08232b826e41e653fbf,18,F,0,2,3,0,1,,,,,,,,,,,
4348,1903fdf18ee28493cc9d14108972b04bfa83d3af,19,M,0,1,1,2,1,,551.1,564.9,546.9,726.6,120,120,160,120,100,620
4349,07c6b6039f469f76e844334e63eab65c753ad956,25,F,,3,1,8,1,,,,,,,,,,,
4350,2f9c48ac511f655d202da20c219cfd4740f19760,18,F,0,3,2,0,2,1,407,584.2,568,416.5,160,120,140,140,120,680
4351,bb83effc3f942a629fac3e89b12383bb0a6be5f8,21,F,0,1,1,4,1,,556.9,579,548.7,621.9,120,100,80,120,80,500
4352,a26776586b7514c7d73d10ccbcecb859b174e6e4,19,M,0,3,1,1,1,,579.9,503.8,450.2,607.6,120,120,100,100,100,540
4353,086e11b044407a1723d2c9fec2bddd2dc525ad54,17,M,0,3,2,0,2,1,414.3,506.6,446.7,583,120,80,80,80,40,400
4354,b8127d1e2399c334800a517108170064af99c542,18,F,0,2,1,1,1,,380.1,531,523.5,473.9,120,140,120,120,140,640
4355,209cebb1191ac690660cc7fb9e159167c89d5fa6,21,F,1,3,1,3,1,,476.4,585.1,569,505.5,120,120,120,120,120,600
4356,77ccf8d428ae91ec5358dfc94de29a20dd3d78ac,18,M,0,1,1,1,1,,,,,,,,,,,
4357,993d673d76236ede6cb5aaceda5752686d99a675,18,F,0,3,2,0,2,1,429.8,583.5,529,449.6,120,100,120,100,80,520
4358,336f8e7e1d99e237f33d3107102c8a960daae408,19,F,0,1,1,2,1,,440.9,626.6,585.8,485.8,120,120,120,120,120,600
4359,3ac980a9ad0e0f1490b7c175a09d3486a2514109,22,F,0,1,1,5,1,,415.8,476,552,390,120,120,100,100,80,520
4360,0f54e1aafaae1d91984bc909ad9e4e75003c1f4c,17,F,,0,2,0,3,1,555.6,551.4,594.9,496.6,120,160,140,140,120,680
4361,82beffa767ac145e571c2aa9acd5819f368fc3f7,17,F,0,1,2,0,3,1,430.5,615.5,629.9,607.5,120,140,120,160,100,640
4362,057742b5f7619a5a2b3069081cae3ec4b3bae7e1,27,M,,3,1,9,1,,553.3,626.8,545.8,577.5,100,80,80,80,80,420
4363,c3ea212ee14b791c5ff37bc52aca4403bf6d8ace,29,F,2,1,1,5,1,,,,,,,,,,,
4364,5f7cb98a24fbc81f0ef11390e561e4b58e84e53e,17,M,0,1,2,0,2,3,451.1,563.8,595.2,712.3,120,80,80,100,60,440
4365,c17673748f3c44a9a9758da5ce3197d8ad87f7cb,17,F,0,2,2,0,2,1,462.1,475.9,439.1,410.4,80,80,80,80,40,360
4366,5f632ae4ad6f05867518db655cf5d352ad8522aa,18,F,0,2,1,1,1,,512.6,572.6,581.2,526.3,120,140,120,120,60,560
4367,85634e603402831f30a85b0cba8bc28beda67822,16,F,0,1,3,0,1,,486,590,540.3,486.3,120,120,120,120,80,560
4368,1b149bc5e8d140fad195a9d30178af873fdd34d8,27,M,0,1,1,9,1,,502.5,534.4,491.6,476.7,160,140,160,120,100,680
4369,f3684e2cc7f386004289da0e690ab04c4e431fe2,16,F,0,1,3,0,1,,537.4,613.1,617.2,513,120,120,120,120,100,580
4370,843d19153e40fa3a7490952bbb2fb9be9c872959,36,F,1,3,1,10,1,,,,,,,,,,,
4371,8305aa0656afb829622275543aa5e2b5e5d232ab,19,M,0,3,1,2,1,,,,,,,,,,,
4372,916498290db40d0cf387b5a164186e9c07ee19ee,18,M,0,3,2,0,2,1,489.8,423.5,446.9,431,100,80,80,80,20,360
4373,957a2cfe8d23acd784834ca4245675c50fe2de87,18,M,0,3,1,1,1,,570.5,545.1,554.4,648.8,140,100,100,100,40,480
4374,203bdfbd750c547e894550bdb3cb4b973e0eadb4,23,F,1,1,1,6,1,,410.7,676.8,640.8,598,120,120,120,120,160,640
4375,a080a39eab9d62647e15eb1d126a35f6fd92b02a,28,F,,3,1,10,1,,,,,,,,,,,
4376,ae8bbfea4f39a96fdb7def3557facc9aa14343f2,22,F,0,3,2,0,2,3,387,383.8,436.3,547.6,100,80,80,100,0,360
4377,a2be74b1004d6b8d633edad09edf9795ddb54200,19,M,0,1,2,0,2,1,461.9,446.3,449.3,418.7,80,40,40,40,0,200
4378,af0cf43243b3e4a2b9a674687c8ed49810b82851,19,M,0,2,4,0,1,,481.1,567.4,538.5,588.9,80,120,120,80,80,480
4379,716d65e1e543ed365be0fdc212995b788300542c,23,M,0,1,2,0,2,1,478.5,501.5,456.2,531.6,120,120,120,120,80,560
4380,3f987a086044e9dbe1179b5cc2bf176f2251493d,18,F,0,1,1,1,1,,403.1,518.6,453,400.1,140,120,120,120,120,620
4381,63df4b5134d219e9a574351d1bdc7529dc0f65d7,21,F,0,3,1,2,1,,428.4,385.2,451.7,474,60,80,80,80,60,360
4382,3ded64917f61ead3c1dafc259799790328b10929,18,F,0,3,1,1,1,,,,,,,,,,,
4383,465e695d9652dec542f468c06c187db47711f94d,17,F,0,1,3,0,1,,592.2,695.5,682.9,784.5,160,180,200,180,160,880
4384,dde5044cd1c19d2a1298ce51e834e8ff8f2406e7,17,M,0,3,3,0,1,,,,,,,,,,,
4385,c19148a84fc06489727c718b9436ff6caff6057d,31,F,0,3,1,9,1,,391.9,432.7,461.2,511.8,100,80,80,100,40,400
4386,3e03815db9b8b60f73d9583ed67f2bc219264a19,20,F,1,2,1,1,1,,500.7,519.4,504.1,465.2,120,120,100,140,20,500
4387,7df73f6a0b57c538f21724d0f1f658308b43dc93,18,F,0,3,2,0,2,1,395,492.1,512.2,554.4,140,160,140,120,120,680
4388,602db9a7f7bb46a7dd4579889b5b599a901aa5fe,16,F,0,3,3,0,1,,633.8,663,656.7,548.5,160,140,120,120,60,600
4389,a69d7b2d4e47cac48c9045b1315b7d9f8661fb81,30,F,1,3,1,1,1,,472.3,537.7,414.2,394.3,120,100,100,120,80,520
4390,2e48dc55ea9f1d7a9b0dbd432262f2c52504db33,23,M,0,3,1,2,1,,506.2,540.7,539.8,521,120,40,40,80,40,320
4391,314e723f7a84ef70686c4158c77031bc95eba304,19,F,0,1,1,1,1,,410.1,566.1,512.5,444,100,120,100,100,120,540
4392,7185e8be944d59df53bf0e217cda776fad0c6447,23,F,0,3,1,1,1,,,,,,,,,,,
4393,570ede5a38e115db7479822d229cc093c9c02eab,18,F,0,3,2,0,2,1,385.1,539.4,413,373.2,120,120,120,120,100,580
4394,98705f5587bbeeb4f196275411f3a53906a55f59,23,F,0,3,1,5,1,,400.8,338.7,460.2,368.3,120,80,100,100,20,420
4395,aec2eab235e507bd6286d1c7314cb7784f516889,17,M,0,1,2,0,2,1,458.5,522.8,498.5,477.8,120,120,140,120,60,560
4396,7d91d14d320c677c51090a386c53383a926854e5,16,F,0,3,3,0,1,,555.5,554.9,593,644.8,160,160,160,160,120,760
4397,411967c82b172c09fc84a6fefca5d70adf8e4040,18,M,0,3,2,0,2,1,404.2,516.1,418,379.7,120,80,80,80,20,380
4398,532af8199e0d848d4b57ed7412a2332bad901b81,18,F,0,1,2,0,2,1,400,414,507.2,506.1,100,80,80,80,40,380
4399,f73b8d2cd0c2e26e68cbb4da6f8bf15175e44a6d,18,M,0,1,2,0,2,1,499.5,509.5,522.5,373.6,120,120,80,120,80,520
4400,52b88a192b283104eca946b9e277e7a28a3815ad,16,F,0,3,3,0,1,,461.9,470.5,529.7,411.5,120,120,120,120,60,540
4401,44e8c4e947f83d182deaecfa97481666f3a051d5,17,M,0,1,2,0,2,1,578,654.9,637.1,650.3,160,180,180,180,140,840
4402,b8e0050462418c314ed971c9efc94fb02af0fdbe,28,M,0,0,3,0,1,,,,,,,,,,,
4403,dfd02b263233e7b11f9309fdd3c4d17e15e1689c,20,F,0,3,1,3,1,,377.8,485.2,540.3,480.5,120,120,80,120,80,520
4404,89c1856da302239826d27b87d543dca77800a5ad,17,F,0,1,3,0,1,,411.8,407.9,504.5,408.1,120,120,80,80,80,480
4405,151021f675b7a942cf5479a532021fc859ee980e,18,M,0,2,2,0,2,1,,,,,,,,,,
4406,fef41ebdbc6a4ba0a5644be6d40e73440fccfde2,27,F,0,3,4,0,1,,,,,,,,,,,
4407,01f1600377a97a4f6850232b2205beb1a1040cc0,30,F,0,1,4,0,1,,,,,,,,,,,
4408,9e6d0e1ad215b1a36766b79a68aa71346ed409b4,23,F,0,3,1,5,1,,519.4,480.8,,,,,,,,
4409,655d77bf2040651e548af059ed1eab268ff176b8,18,M,0,1,3,0,1,,,,,,,,,,,
4410,02ca3ae4e6ab464327b0db231ae03c36b4bb4eac,17,F,0,1,3,0,1,,398.6,600.4,586.3,414.8,120,100,120,120,80,540
4411,da1319cf6a8e25cf1dadaabc07ec4300ac9a34e9,23,M,0,1,1,6,1,,457.2,549.3,553.3,364.1,120,60,80,120,0,380
4412,fcbf8b1f4fb5b495e41b271926b51611cc7b0145,17,F,0,3,2,0,2,1,,,,,,,,,,
4413,d3175de75e583268eb74c6b48015284df45ed1ce,22,F,0,1,1,4,1,,553.4,530.1,516.4,462.8,120,80,80,100,80,460
4414,e02921b7ab053178f65d4989c7f488dea7c06516,21,F,0,3,1,3,1,,488.2,469.1,537.8,462,140,120,120,140,60,580
4415,d3aabc9c387c51409d2dc8ec4dfd56f7b4ff6a14,18,F,0,3,2,0,2,1,419.1,518.1,499.3,528.3,140,100,120,120,100,580
4416,1f036f6c9c637d81471eeacdef47ee80c0206548,26,M,0,3,2,0,2,3,499.5,586.5,564.1,417.7,140,120,120,120,20,520
4417,2140bef18fdab10ff97773343a2534e9352d6afa,17,M,0,3,3,0,1,,,,,,,,,,,
4418,69e41695c2993d1d27ebf483a874a59eadd46df7,17,F,0,1,3,0,1,,468.7,598.8,467.9,453.5,120,120,120,120,40,520
4419,cc69ca0f2b0faa28db83047c219d7b39dd64db33,17,F,0,1,2,0,2,1,428,504.3,524,410.7,100,120,100,100,20,440
4420,2abd4d5c1844159523c488333cb21b96d2eb4fec,24,F,0,3,1,7,1,,427.6,444.7,499.8,419.5,120,120,120,160,80,600
4421,b656518d676740eddf084368f4a10d68165e91a8,39,F,0,2,1,10,1,,448.1,495.8,515.7,378.6,120,100,80,80,20,400
4422,0d7d1cb63a7f69fd71c62f3c46d5ad81ca8db6b6,22,F,0,3,1,5,1,,463.8,504.6,532.7,435.8,120,60,80,120,40,420
4423,bf1ae6432e51aeaeafc9e43b687771a73986df6d,16,M,0,3,2,0,2,1,,,,,,,,,,
4424,23f5a95d1cfb65f912494b4a12039a6b7c661fa9,23,F,0,1,1,6,1,,424.9,509.1,486.7,505.8,160,120,120,120,60,580
4425,b6f6797ee3249e83351a9bcc2642ff4e8229aa09,17,F,0,1,2,0,2,1,435.5,437.2,374.7,376.8,120,100,100,140,60,520
4426,f498bf24135a699cfb290dc01dd0453a5bb26514,18,F,0,1,1,1,1,,406.2,556.7,542.8,400.1,160,120,120,140,0,540
4427,0357d546ed52f913d5464660e64a812f7bf8d915,19,M,0,3,2,0,2,1,,,,,,,,,,
4428,cc1439cdefe6b82ab7635f88aadfa8b7befc8a13,17,F,0,4,2,0,2,1,505.7,478.2,401.9,429.2,120,120,100,80,60,480
4429,2d6c7f6ccebecca438e7509911d2de173b2c919b,17,F,0,4,2,0,2,1,403.4,382.9,473.1,422.9,120,120,120,100,60,520
4430,688820b29a26b204a26dc415cc04ba093a8279a5,17,F,0,4,2,0,2,1,538.4,536.6,545.5,495.3,120,120,120,100,40,500
4431,19f15e39a79de6b73146d75f5d41d01b9e7cca42,45,F,1,3,1,10,1,,486.8,580.2,570.7,409.6,120,140,120,140,120,640
4432,54c2e7cd5e89fe8005494dcf2637b1dca1195a49,26,M,0,2,3,0,1,,414.7,438.9,402.4,435.2,0,0,0,0,0,0
4433,02c80accc296ee01035bdef2ae6133ad0d7b3a7a,22,M,0,1,1,4,1,,567.9,637.5,618.1,536.9,160,120,120,160,120,680
4434,21682f7897786009272d5b7b58819b9292cd67ce,20,F,0,3,1,4,1,,475.4,520.9,486.4,506.1,160,140,120,120,100,640
4435,48de5baabd66edb425e4f54edb5e8427cfa06995,18,M,0,3,1,1,1,,473.4,588.9,483.6,452,140,120,120,100,100,580
4436,3bc8712118d9c0bb4c3ba5567c75f3907c6b3806,18,F,0,4,2,0,2,1,540,577.8,541.9,470.2,120,80,80,80,40,400
4437,31f6aef806892a4fa260bee166feb15f848239e0,18,M,0,3,2,0,2,1,423,518,474.5,413,120,80,100,120,0,420
4438,3f8c669281dd92d95c1553857cc4c1799a8b36ee,23,F,,2,1,6,1,,461.9,539.1,528,455.3,160,160,160,120,40,640
4439,2bf2d927b76fff811bb016797a9793334648a23f,19,F,0,3,1,2,1,,,,,,,,,,,
4440,9b14fca00f67ca7a8df437847e6afe566ea0f2f3,19,F,0,1,1,2,1,,514.9,573.8,630.9,340.7,120,80,80,120,80,480
4441,9671e302feb57a04c09ccc25dc1c3fd11c82d067,18,F,0,0,2,0,2,1,,,,,,,,,,
4442,9f9c4f0fef660eb925145d8d69f0e3e9b3d5250b,23,F,0,1,1,6,1,,622.9,625,594.2,533.4,160,160,160,200,120,800
4443,c7355b2c7057636b3af40b5a9f542aebd48b28af,18,F,1,1,1,1,1,,,,,,,,,,,
4444,74cc19e96309cc491268204ec1192111c8db6b19,20,F,0,2,1,3,1,,413.4,561.5,544.4,483.9,120,120,100,100,40,480
4445,114493dfa921571667e9a0561465c4cac31889c5,16,M,0,1,3,0,1,,385.1,567.4,569.8,404.2,120,120,100,120,80,540
4446,12166329cfaf62cfa93ba2d943a46a05c7db7907,33,M,2,3,1,10,1,,446.3,590.5,614.6,415.8,120,120,120,120,120,600
4447,691a06508908d4c6039a49d6bb9610d43d5a68da,21,M,0,3,1,4,1,,413.4,365.8,466.3,384.4,120,120,120,120,40,520
4448,a6b8892b8db5ef7f7c1af0795117b5f3e747c645,20,M,0,3,2,0,2,3,,,,,,,,,,
4449,ec046e841f171eb9c6e454e72a3f33661f3e93f4,17,F,0,1,2,0,3,1,599.9,644.9,583.4,671.4,140,140,140,140,160,720
4450,a2b36d0691d42044e2089972a130742774200c1b,18,M,0,3,2,0,2,1,464.9,592.5,533.7,437.4,120,120,120,120,60,540
4451,72d4fb9ecab909262086e9e71aec044f1ece0b04,20,F,0,1,1,2,1,,468.5,492.9,460.5,463.5,140,140,140,120,20,560
4452,3d2c63eab1ebc0bac06fe75f601a2354b82bac16,16,F,0,1,3,0,1,,419.7,386.7,459.4,366.4,120,80,80,120,60,460
4453,dac8b186de5f2676fc377a5cd13ba57a115bb8d2,17,M,0,1,2,0,2,1,436.7,588.2,576.9,563.9,120,120,100,120,80,540
4454,a48ba0ac0f40b774b0fffae01fbfab204ee9b85e,17,F,0,3,2,0,2,1,397,423.2,492.6,426.8,120,120,120,120,40,520
4455,0cb9685568982c93b7e57b39663e7909a68b3695,18,M,0,1,1,1,1,,546.4,605.9,594.4,576.2,100,100,100,120,20,440
4456,88598e0d88c673f093879c2b10ee8fca79137735,16,M,0,2,3,0,1,,444.3,474,472,475,80,80,80,80,40,360
4457,81fe4745b22b3a3f9653912c781e4e1f2c52e39e,23,M,0,1,1,4,1,,0,326.2,0,0,120,80,80,80,40,400
4458,7a9bc9f3aefab0e46a376759362b42aa153595cd,17,F,0,2,3,0,1,,441.6,405.3,345.8,498.4,0,0,0,0,0,0
4459,72343238533cce90be779e2d4e6ce4494619a48e,17,F,0,3,2,0,3,3,401.5,522.8,520.2,397.4,100,120,100,120,100,540
4460,38a4115cba2bd73ebdd02f315a6f379638f4733d,18,M,0,4,2,0,2,1,447.1,481.2,449.4,477,0,0,0,0,0,0
